URL,음식이름,재료
"http://terms.naver.com//entry.nhn?docId=1990954&cid=42785&categoryId=42792
",등갈비 김치찌개," 주재료 : 등갈비 600g, 물 적당량, 생강 1톨, 청주 2큰술, 배추김치 1kg, 참기름 1큰술, 멸치육수 6컵, 양파 1/2개, 홍고추 1개
 부재료 : 고춧가루 1큰술, 마늘(다진 것) 1큰술, 참기름 1큰술, 설탕 1작은술, 김치국물 1/2컵
 재료설명 : 등갈비 양념 (물 적당량, 생강 1톨, 청주 2큰술), 밑간 양념 (고춧가루 1큰술, 마늘 1큰술, 참기름 1큰술, 설탕 1작은술, 김치국물 1/2컵)
"
"http://terms.naver.com//entry.nhn?docId=1988409&cid=42785&categoryId=42795
",고구마맛탕," 주재료 : 고구마 2개(300g) 부재료 : 식용유(튀김용) 4컵(800ml), 시럽(설탕 1큰술(10g), 물엿 3큰술(30g), 물 1큰술(7ml)) 대체재료 : 물엿 → 올리고당 (칼로리가 적은 편이다.)"
"http://terms.naver.com//entry.nhn?docId=1988264&cid=42785&categoryId=42795
",콩나물찜," 주재료 : 콩나물 2줌(100g), 물 1/4컵(50ml), 미나리 1/5줌(10g)
 부재료 : 찜양념(간장 1큰술(15ml), 맛술 1큰술(15ml), 설탕 약간, 고춧가루 2큰술(10g), 마늘(다진 마늘) 1작은술(3g), 대파(다진 대파) 2작은술(6g)), 참기름 1큰술(15ml), 깨 약간, 녹말물 1큰술(녹말가루 1큰술+ 물 1큰술)
 대체재료 :(1) 맛술 → 청주 (청주로 대신하여도 좋다.)(2) 녹말물 → 찹쌀물 (찹쌀가루를 이용해 찹쌀물을 만들어 농도를 맞춰도 좋다.)
"
"http://terms.naver.com//entry.nhn?docId=1992829&cid=42785&categoryId=42794
",견과류 멸치볶음," 주재료 : 잔멸치 50g, 견과류(호두아몬드호박씨) 30g, 통깨(약간), 식용유(적당량)
 부재료 : 간장 1작은술, 설탕 1작은술, 청주 1큰술, 물엿 1큰술
 재료설명 : 양념 (간장 1작은술, 설탕 1작은술, 청주 1큰술, 물엿 1큰술)
"
"http://terms.naver.com//entry.nhn?docId=1988325&cid=42785&categoryId=42795
",고등어 김치찌개," 주재료 : 배추김치(잘 익은것) 700g, 고등어(고등어 통조림) 400g 부재료 : 두부 200g, 양파 1/4개(50g), 알감자 5개(200g), 대파 15cm(30g), 마늘(다진 마늘) 1큰술(10g), 멸치국물 4컵(800ml), 김치국물 1/3컵(70ml), 설탕 2/3큰술(7g), 들기름 1큰술(15ml), 후추(후춧가루 약간), 청주 1큰술(15ml), 고춧가루 1과 1/2큰술(7g), 소금 약간"
"http://terms.naver.com//entry.nhn?docId=1988392&cid=42785&categoryId=42787
",도토리묵무침," 주재료 : 도토리묵 300g, 오이 1/2(100g), 미나리 1줌(50g), 고춧가루 1큰술(5g)
 부재료 : 김 1장, 풋고추 1개(10g), 홍고추 1개(10g), 실고추(실고추 약간, 생략가능), 소금(소금 약간), 양념(간장 3큰술(45ml), 고춧가루 1큰술(5g), 대파(다진 파) 1큰술(10g), 마늘(다진 마늘) 1작은술(3g), 설탕 1작은술(3g), 참기름 1큰술(15ml), 깨소금 1/2작은술(2g))
"
"http://terms.naver.com//entry.nhn?docId=1990075&cid=42785&categoryId=42798
",들깨미역국," 주재료 : 미역 10g, 들깨 1/2컵, 다진 마늘 0.5숟가락, 국간장 1숟가락, 소금 0.2숟가락, 참기름 0.2숟가락
 부재료 : 물 7컵, 다시마(5X5㎝ 크기) 3조각, 국물 멸치 10마리, 대파 1/2대, 들깨 1/2컵
 재료설명 : 멸치 육수 (물 7컵, 다시마 3조각, 국물 멸치 10마리, 대파 1/2대), 들깨즙 (들깨 1/2컵)
"
"http://terms.naver.com//entry.nhn?docId=1988563&cid=42785&categoryId=42795
",김치참치볶음," 주재료 : 배추김치 1/2컵(80g), 참다랑어(참치 통조림) 80g, 대파(다진 대파) 1큰술(10g), 식용유 1큰술(15ml), 소금, 참기름 1큰술(15ml)
 부재료 : 후춧가루(후춧가루 약간), 검은깨(검은깨 약간)
 대체재료 :(1) 검은깨 → 깨 (개인의 기호에 따라 깨로 대체하여도 좋다.)(2) 소금 → 고추장 (개인의 기호에 따라 고추장으로 진하게 간하여도 좋다.)
"
"http://terms.naver.com//entry.nhn?docId=1988030&cid=42785&categoryId=42795
",고구마샌드위치," 주재료 : 고구마 1개(200g), 식빵 4장(160g), 설탕 1큰술(10g)
 부재료 : 우유 1/4컵(50ml), 소금 약간, 옥수수(옥수수 통조림) 3큰술(30g), 햄(다진 것) 3큰술(30g), 버터(버터 약간)
 대체재료 : 우유 → 생크림 (생크림으로 대체하면 더 진한 맛을 낼 수 있다.)
"
"http://terms.naver.com//entry.nhn?docId=1990865&cid=42785&categoryId=42792
",도라지 오이무침," 주재료 : 도라지 300g, 오이 1개, 양파 1/2개, 굵은 소금 적당량
 부재료 : 설탕(도라지 밑간 양념) 3큰술, 식초(도라지 밑간 양념) 2큰술, 소금(도라지 밑간 양념) 1작은술, 고추장(양념) 2큰술, 고춧가루(양념) 1큰술, 설탕(양념) 1큰술, 간장(양념) 1큰술, 다진 마늘(양념) 1큰술, 깨소금(양념) 1큰술, 식초(양념) 1.5작은술
"
"http://terms.naver.com//entry.nhn?docId=1988674&cid=42785&categoryId=42787
",닭죽," 주재료 : 닭고기 1마리(1,000g), 쌀 2컵(320g)
 부재료 : 마늘 4쪽(20g), 대파 20cm(40g), 소금(고운소금) 1큰술(10g), 참기름 1큰술(10g), 물 12컵(2.4L) 대체재료 : 쌀 → 찹쌀
"
"http://terms.naver.com//entry.nhn?docId=1990288&cid=42785&categoryId=42799
",고등어 무조림과 김치," 주재료 : 고등어 1마리, 무(2㎝ 길이) 1개, 묵은지 1/8포기, 대파 1/2대
 부재료 : 고춧가루 2큰술, 청주 2큰술, 올리고당 1/2큰술, 다진 생강 1작은술, 다진 마늘 1/2큰술
 재료설명 : 조림장 (고춧가루 2큰술, 청주 2큰술, 올리고당 1/2큰술, 다진 생강 1작은술, 다진 마늘 1/2큰술)
"
"http://terms.naver.com//entry.nhn?docId=1988023&cid=42785&categoryId=42795
",참치샌드위치," 주재료 : 참다랑어(참치 통조림) 1캔(100g), 식빵 4장(160g), 오이 1/10개(20g), 양파 1/3개(70g) 부재료 : 소금 1작은술(3g), 마요네즈 5큰술(50g), 설탕 1작은술(3g), 버터 1큰술(10g), 후춧가루(후춧가루 약간), 소금 약간"
"http://terms.naver.com//entry.nhn?docId=1988850&cid=42785&categoryId=42795
",막장," 주재료 : 엿기름 40g, 메줏가루 20g
 부재료 : 보리가루 20g, 고춧가루 20g, 소금 2큰술(20g)
 대체재료 : 메줏가루 → 된장 (한국 된장으로 순콩만을 주재료로 하여 메주로 간장을 담근 뒤에 장물을 떠내고 남은 건더기를 말한다.)
"
"http://terms.naver.com//entry.nhn?docId=1988387&cid=42785&categoryId=42787
",수제비," 주재료 : 밀가루 2컵(중력분, 200g), 바지락 500g
 부재료 : 물 3/4컵(150ml), 애호박 1/3개(90g), 대파 10cm(20g), 물 8컵(1,600ml), 소금(소금 약간)
"
"http://terms.naver.com//entry.nhn?docId=1988982&cid=42785&categoryId=44169
",오이채무말랭이무침," 주재료 : 오이 1½개, 무말랭이 80g
 부재료 : 홍고추 1개, 청양고추 1개, 실파 2대, 소금(굵은 소금 약간), 고춧가루 1큰술, 마늘(다진 마늘) 1큰술, 고추장 ½작은술, 설탕 1작은술, 깨소금 1작은술, 식초 1작은술, 생강(다진 생강 약간), 소금(약간), 후춧가루(약간)
 재료설명 : 무침 양념장 (고춧가루 1큰술, 마늘 1큰술, 고추장 ½작은술, 설탕 1작은술, 깨소금 1작은술, 식초 1작은술, 생강, 소금, 후춧가루)
"
"http://terms.naver.com//entry.nhn?docId=1988788&cid=42785&categoryId=42787
",파래무침," 주재료 : 파래(생파래) 200g
 부재료 : 마늘(다진 마늘) 1/2큰술(5g), 양념(간장 2큰술(30ml), 식초 2큰술(30ml), 설탕 1큰술(10g), 고춧가루 1/2큰술(3g), 통깨 1작은술(3g))
"
"http://terms.naver.com//entry.nhn?docId=1988579&cid=42785&categoryId=42795
",메로구이," 주재료 : 메로 500g
 부재료 : 올리브유 2큰술(30ml), 화이트와인 2와 1/4컵(450ml), 버터 1과 1/2큰술(15g), 양파 1/8개(25g), 샐러리 70g, 양송이버섯 4개(60g), 대파 10cm(20g), 생선 뼈 100g, 물 3컵(600ml), 생크림 2컵(400ml), 밀가루 1큰술(5g), 소금 1큰술(10g), 후추 약간, 레몬주스 1큰술(15ml), 월계수잎 2장(1g), 후추(통후추) 10개, 정향(정향 약간)
"
"http://terms.naver.com//entry.nhn?docId=1988281&cid=42785&categoryId=42795
",계란말이김밥," 주재료 : 달걀 3개(150g), 김(김밥용 김) 2장(4g), 밥 1과 1/2공기(300g)
 부재료 : 햄(김밥용 햄) 20g, 단무지 2줄(30g), 당근 1/6개(30g), 시금치 1줌(50g), 밥양념( 소금 1작은술(3g), 참기름 1큰술(15ml), 깨 약간), 소금(소금 약간), 식용유(식용유 약간)
"
"http://terms.naver.com//entry.nhn?docId=1991464&cid=42785&categoryId=42788
",콘슬로우," 주재료 : 옥수수 통조림 1캔, 청 파프리카 1/2개, 홍 파프리카 1/2개, 양파 1/3개
 부재료 : 마요네즈 3큰술, 설탕 2큰술, 식초 1큰술, 소금 1작은술
"
"http://terms.naver.com//entry.nhn?docId=1988584&cid=42785&categoryId=42795
",콘샐러드," 주재료 : 옥수수(옥수수 통조림) 200g, 피망 1/5개(20g)
 부재료 : 홍피망 1/5개(20g), 양파 1/4개(50g),  드레싱(식초 1큰술(15ml), 레몬즙 1큰술(15ml), 설탕 1큰술(10g), 소금 1/2작은술(2g), 올리브유 1과 1/2큰술(22ml))
"
"http://terms.naver.com//entry.nhn?docId=1988749&cid=42785&categoryId=42787
",삼계탕," 주재료 : 닭고기 1마리(1kg), 인삼(또는 수삼) 2뿌리(20g), 찹쌀 1컵(160g) 부재료 : 밤(깐 것) 5개(50g), 마늘 6쪽(30g), 대추 2개(6g), 물 7컵(1.4L), 소금 약간, 후춧가루 약간"
"http://terms.naver.com//entry.nhn?docId=1991263&cid=42785&categoryId=42788
",돼지고기 두부찌개," 주재료 : 돼지고기 목살 300g, 두부 1/2모, 감자 1개, 양파 1/2개, 애호박 1/2개, 대파 1대, 청양고추 2개, 홍 고추 1개, 육수 5컵, 식용유 1/2큰술, 다시다 4작은술
 부재료 : 고추장 3큰술, 고춧가루 1큰술, 간장 1큰술, 맛 술 1큰술, 다진 양파 4큰술, 다진 마늘 2큰술
"
"http://terms.naver.com//entry.nhn?docId=1991107&cid=42785&categoryId=42792
",코다리 콩나물찜," 주재료 : 코다리 4마리, 콩나물 500g, 미나리 150g, 대파 2대, 청양고추 4개, 홍고추 2개, 육수 1컵, 물 녹말 4큰술, 참기름 2큰술
 부재료 : 고춧가루 8큰술, 진간장 10큰술, 맛술 2큰술, 올리고당 4큰술, 마늘(다진 것) 2큰술, 생강(다진 것) 1작은술, 후춧가루 약간, 통깨 약간
"
"http://terms.naver.com//entry.nhn?docId=1992258&cid=42785&categoryId=42794
",매콤달콤한 돼지갈비찜," 주재료 : 돼지갈비 500g, 생강즙 1/2큰술, 양파즙 2큰술, 당근 60g, 감자 1개, 양파 1/2개, 대파 1/2뿌리, 마늘 2쪽, 붉은 고추 1개, 풋고추 1개, 마른 고추 1개, 밤 4개, 대추 4개, 은행 8알, 식용유(약간)
 부재료 : 고추장 1큰술, 고춧가루 1/2큰술, 두반장 1/2큰술, 간장 1큰술, 설탕 1큰술, 맛술 1큰술, 소금(약간), 후춧가루(약간)
 재료설명 : 양념장 (고추장 1큰술, 고춧가루 1/2큰술, 두반장 1/2큰술, 간장 1큰술, 설탕 1큰술, 맛술 1큰술, 소금, 후춧가루)
"
"http://terms.naver.com//entry.nhn?docId=1988491&cid=42785&categoryId=42795
",쇠고기죽," 주재료 : 쇠고기(다진 쇠고기) 50g, 물 5컵(1L), 쌀 1컵(160g)
 부재료 : 당근(다진 당근) 2큰술(20g), 참기름 1큰술(15ml), 김(김가루 약간), 간장(재래간장) 1/2작은술(3ml), 소금, 깨(깨 약간)
 재료설명 : 죽 간맞추기 (간장, 소금)
"
"http://terms.naver.com//entry.nhn?docId=1988117&cid=42785&categoryId=42795
",부대찌개," 주재료 : 햄(통조림햄) 150g, 돼지고기(다진 돼지고기) 150g, 소시지 100g 부재료 : 양파 1/4개(50g), 마카로니(삶은 것) 1/3컵(30g), 콩 통조림 3큰술(30g), 김치 1컵(150g), 청주 1큰술(15ml), 떡국떡 1/2컵(50g), 대파 15cm(30g), 육수 재료(다시마 10×10cm(5g), 국물용 멸치 20마리(20g), 물 4컵(800ml)), 양념 재료(고춧가루 3큰술(15g), 고추장 1작은술(5g), 간장(재래간장) 1큰술(15ml), 마늘(다진 마늘) 1큰술(10g)) 대체재료 : 돼지고기 → 쇠고기 (개인 기호에 맞춰 돼지고기 대신 쇠고기로 대체하여도 좋다.)"
"http://terms.naver.com//entry.nhn?docId=1988801&cid=42785&categoryId=42787
",매생이국," 주재료 : 매생이 40g
 부재료 : 굴 100g, 물 5컵(1L), 양념(재래간장 2큰술(30ml), 마늘(다진 마늘) 1큰술(10g), 참기름(참기름 약간))
"
"http://terms.naver.com//entry.nhn?docId=1991113&cid=42785&categoryId=42792
",톳나물 굴무침," 주재료 : 톳 200g, 양파 1/3개, 쪽파 3뿌리, 굴 1봉 부재료 : 설탕 2와 1/2큰술, 식초 4큰술, 고추장 4큰술, 통깨 1작은술, 마늘(다진 것) 1작은술, 파(다진 것) 2작은술, 된장 1 1/2작은술 재료설명 : 양념 (설탕 2와 1/2큰술, 식초 4큰술, 고추장 4큰술, 통깨 1작은술, 마늘 1작은술, 파 2작은술, 된장 1과 1/2작은술)"
"http://terms.naver.com//entry.nhn?docId=1991240&cid=42785&categoryId=42788
",닭가슴살 수삼샐러드," 주재료 : 닭 가슴살 2조각, 샐러드 야채(양상추, 치커리, 비타민, 겨자 잎) 100g, 수삼 3뿌리, 배 1/4개, 소금 1작은술, 청주 1큰술, 대파 1/2토막
 부재료 : 수삼 3뿌리, 사과 1/4토막, 간장 1큰술, 양파 1/3개, 마늘 1쪽, 꿀 1큰술, 설탕 1작은술
"
"http://terms.naver.com//entry.nhn?docId=1988415&cid=42785&categoryId=42795
",김치찌개," 주재료 : 참치캔 1캔(100g), 배추김치(잘 익은 것) 3컵(450g)
 부재료 : 양파 1/5개(40g), 두부 100g, 마늘(다진 마늘) 1큰술(10g), 대파 10cm(20g), 청양고추 1개(10g), 멸치국물 3컵(600ml), 김치국물 1/4컵(50ml), 식용유 1큰술(15ml), 고춧가루 2/3큰술(7g), 설탕 2/3큰술(7g), 후춧가루(후춧가루 약간)
"
"http://terms.naver.com//entry.nhn?docId=1991359&cid=42785&categoryId=42788
",삼겹살 묵은지 김치찌개," 주재료 : 묵은지(신배추김치) 500g, 삼겹살 400g, 양파 1/2개, 대파 1대, 물 5컵, 식용유 3큰술
 부재료 : 생강즙 2큰술, 청주 2큰술, 다진 마늘 1큰술, 후춧가루 약간
"
"http://terms.naver.com//entry.nhn?docId=1988233&cid=42785&categoryId=42795
",마늘치킨," 주재료 : 닭고기 500g 
 부재료 : 닭 밑간(청주 2큰술(30ml), 소금 1/2작은술(2g), 후춧가루(후춧가루 약간)), 튀김옷(밀가루 10큰술(50g), 카레가루 1/2큰술(5g)), 달걀 1개(50g), 마늘소스(간장 2큰술(30ml), 물 1/4컵(50ml), 파인애플 30g, 설탕 3큰술(30g), 마늘(다진 마늘) 4쪽(20g)), 식용유 3컵(600ml)
 대체재료 : 파인애플 → 키위 (개인의 기호에 따라 키위 등 다른 과일로 대체하여도 좋다.)
"
"http://terms.naver.com//entry.nhn?docId=1988266&cid=42785&categoryId=42795
",깐풍새우," 주재료 : 새우(중하) 10마리(200g)
 부재료 : 달걀(1/2개분)25g, 녹말가루 6큰술(60g), 마늘 3쪽(15g), 생강(마늘 크기) 1톨(5g), 풋고추 1개(10g), 홍고추 1개(10g), 대파 10cm(20g), 고추(건고추) 1개(2g),  식용유 2와 1/2컵(500ml), 양념(고추기름 2큰술(30ml), 육수 2큰술(30ml), 간장 1큰술(15ml), 청주 1큰술(15ml), 설탕 2큰술(20g), 굴소스 1큰술(10g), 식초 2큰술(30ml), 후추(후춧가루 약간), 참기름(참기름 약간), 녹말물(녹말가루 1/2큰술 + 물 1/2큰술)), 간장 약간
"
"http://terms.naver.com//entry.nhn?docId=1988236&cid=42785&categoryId=42795
",깻잎전," 주재료 : 깻잎 6장(12g), 두부 100g, 쇠고기(다진 것) 50g, 대파(다진 대파) 1큰술(10g), 마늘(다진 마늘) 1/2큰술(5g) 부재료 : 양념(소금(소금 약간), 후춧가루(후춧가루 약간), 깨소금(깨소금 약간), 참기름 1큰술(15ml)), 밀가루 3큰술(15g), 달걀 1개(50g), 식용유 2큰술(30ml) 대체재료 : 쇠고기 → 돼지고기 (돼지고기의 살코기 부분으로 대체할 수 있다.)"
"http://terms.naver.com//entry.nhn?docId=1988374&cid=42785&categoryId=42787
",동태전," 주재료 : 동태포 200g
 부재료 : 달걀 1개(50g), 밀가루 4큰술(20g), 소금 1/2작은술(2g), 후춧가루 약간, 마늘(다진 마늘) 1작은술(3g), 식용유 2큰술(30ml)
"
"http://terms.naver.com//entry.nhn?docId=1988100&cid=42785&categoryId=42795
",땅콩강정," 주재료 : 땅콩(볶은 것) 110g
 부재료 : 식용유 1작은술(5ml), 설탕 5큰술(50g), 물엿 3큰술(45ml), 물 2큰술(30ml), 소금(약간)
"
"http://terms.naver.com//entry.nhn?docId=1988180&cid=42785&categoryId=42795
",수육," 주재료 : 삼겹살(통삼겹살) 1kg
 부재료 :  육수(마늘 5쪽(25g), 생강(마늘 크기) 5톨(25g), 양파 1/2개(100g), 대파(푸른 부분) 10cm 4개(40g), 후추(통후추) 1작은술(3g), 된장 1큰술(15g), 물 10컵(2L), 청주 4큰술(60ml), 감초 20g, 정향 10g)
"
"http://terms.naver.com//entry.nhn?docId=1988693&cid=42785&categoryId=42787
",김치만두," 주재료 : 배추김치 2와 2/3컵(400g), 찹쌀가루 1컵(100g), 밀가루 1컵(100g), 굴 250g, 메밀가루 1컵(100g)
 부재료 : 들기름 1큰술(15ml), 물 1/2컵(100ml)
"
"http://terms.naver.com//entry.nhn?docId=1988235&cid=42785&categoryId=42795
",두부스테이크," 주재료 : 두부(부침용두부) 80g
 부재료 : 녹말가루 1큰술(10g), 소금(소금 약간), 식용유 1큰술(15ml), 양송이버섯 1개(15g), 양파 1/20개(20g), 청피망 1/20개(5g), 홍피망 1/20개(5g), 식용유 1작은술(5ml), 우스터소스 1큰술(15ml), 토마토케첩 1/2큰술(5g), 우유 1큰술(15ml), 설탕 1/2큰술(5g), 후춧가루(후춧가루 약간)
"
"http://terms.naver.com//entry.nhn?docId=1988812&cid=42785&categoryId=42787
",낙지연포탕," 주재료 : 낙지(산낙지) 6마리(1kg)
 부재료 : 미나리 1/2줌(25g), 풋고추 1개(10g), 홍고추 1개(10g), 대파 10cm(20g), 물 8컵(1600ml), 마늘(다진 마늘) 1과 1/2큰술(15g), 소금(소금 약간), 참기름(참기름 약간), 깨(깨 약간)
"
"http://terms.naver.com//entry.nhn?docId=1988424&cid=42785&categoryId=42795
",가지무침," 주재료 : 가지 1개(150g)
 부재료 : 풋고추 1/3개(3g), 홍고추 1/3개(3g), 대파 5cm(10g), 다진 마늘 1/2큰술(5g), 간장 1큰술(15ml), 참기름 1큰술(15ml), 깨소금 약간, 소금(소금 약간)
"
"http://terms.naver.com//entry.nhn?docId=1988373&cid=42785&categoryId=42787
",굴무침," 주재료 : 굴(생굴) 200g, 무 40g, 배 1/20개(20g)
 부재료 : 양념(마늘(다진 마늘) 1작은술(3g), 고춧가루 1과 1/2큰술(8g), 깨소금 1작은술(3g), 대파(다진 대파) 2g, 소금 약간)
"
"http://terms.naver.com//entry.nhn?docId=1988110&cid=42785&categoryId=42787
",약과," 주재료 : 밀가루 1650g 부재료 : 참기름 35ml, 꿀 60ml, 생강즙 10ml, 청주 17ml, 후춧가루(약간), 잣가루(약간), 식용유 140ml, 소금(약간), 물 100ml, 설탕 150g, 계핏가루 2g 재료설명 : 즙청액 (물 100ml, 설탕 150g, 계핏가루 2g) 대체재료 : 꿀 → 집청 (설탕, 계피, 생강, 물엿을 넣고 조린 것으로 꿀을 대신해도 좋다.)"
"http://terms.naver.com//entry.nhn?docId=1988419&cid=42785&categoryId=42795
",감자샐러드," 주재료 : 감자 1개(200g), 달걀 1개(50g), 오이 1/10개(20g), 당근 1/10개(20g)
 부재료 : 마요네즈 1큰술(10g), 떠먹는 플레인요구르트 1큰술(10g), 설탕 1큰술(10g), 소금 1/2작은술(2g), 후춧가루(후춧가루 약간)
"
